accreditation,category,duration,name,organization,reviews,score,subscription_type,subscription_value,weekly_study
False,"Science, Engineering & Maths",4 weeks,Measuring Economic Inequality in Today’s World,UCL (University College London) ,8,4.0 ,€23.99/month,Unlimited subscription,4 hours
False,Healthcare & Medicine,4 weeks,Integrative Pain Management - Chinese Medicine and Western Medicine,HKU School of Professional and Continuing Education,6,4.7 ,€23.99/month,Unlimited subscription,3 hours
False,Business & Management,3 weeks,The Luxury Industry: Customers and Luxury Experiences,Glion Institute of Higher Education,10,4.9 ,€23.99/month,Unlimited subscription,3 hours
False,Language,5 weeks,Contemporary Chinese IV: 4.1,ChinesePlus,,,€36/month,Part of ExpertTrack,5 hours
True,Politics & Society,2 weeks,"City Liveability: The Intersections of Place, Mobility, and Health",RMIT University,,,€23.99/month,Unlimited subscription,2 hours
True,"Science, Engineering & Maths",3 weeks,Chemometrics in Air Pollution,Universiti Malaya,7,4.4 ,€23.99/month,Unlimited subscription,2 hours
False,Creative Arts & Media,4 weeks,"UX Design Strategy and Application: Strategy, Innovation and the Future of Work",FutureLearn,,,€23.99/month,Unlimited subscription,4 hours
False,Healthcare & Medicine,10 weeks,IBS Management: The Low FODMAP Diet,GI Institute,13,4.6 ,Free,Digital upgrade,1 hour
False,Teaching,3 weeks,Instructional Design: Course Development,"University of California, Irvine",,,€23.99/month,Unlimited subscription,3 hours
False,History,3 weeks,Accounting for Death in War: Separating Fact from Fiction,"Royal Holloway, University of London ",9,4.3 ,€23.99/month,Unlimited subscription,3 hours
False,Business & Management,3 weeks,Beauty Decoded: Strategy in the Global Beauty Business,The Hopenclass,9,4.2 ,€23.99/month,Unlimited subscription,3 hours
True,Teaching,3 weeks,"Physics, Astronomy, and Space: Teaching Secondary Science",Royal Observatory Greenwich,8,4.5 ,€23.99/month,Unlimited subscription,3 hours
True,Healthcare & Medicine,2 weeks,Challenges in Antibiotic Resistance: Point Prevalence Surveys,BSAC,27,4.7 ,€23.99/month,Unlimited subscription,2 hours
False,Healthcare & Medicine,4 weeks,Nutrition Science: Obesity and Healthy Weight Loss,University of Aberdeen,7,5.0 ,€23.99/month,Unlimited subscription,5 hours
False,Healthcare & Medicine,3 weeks,Musculoskeletal Health: A Public Health Approach,UK Health Security Agency,8,4.3 ,€23.99/month,Unlimited subscription,2 hours
True,Teaching,3 weeks,Our Solar System and Beyond: Teaching Primary Science,Royal Observatory Greenwich,42,4.5 ,€23.99/month,Unlimited subscription,3 hours
False,Teaching,3 weeks,Blended and Online Learning Design,UCL (University College London) ,171,4.8 ,€23.99/month,Unlimited subscription,4 hours
False,Healthcare & Medicine,4 weeks,Introduction to Practical Microbiology,BSAC,34,4.7 ,€23.99/month,Unlimited subscription,2 hours
True,Healthcare & Medicine,3 weeks,Global Health Governance: Addressing Globalization and Health Inequities,"St George's, University of London",38,4.7 ,€23.99/month,Unlimited subscription,3 hours
True,Business & Management,2 weeks,Drive Business Improvement with the EFQM Model,EFQM,23,4.5 ,€23.99/month,Unlimited subscription,3 hours
True,Healthcare & Medicine,6 weeks,Global Blindness: Planning and Managing Eye Care Services,London School of Hygiene & Tropical Medicine,43,4.8 ,€23.99/month,Unlimited subscription,4 hours
True,Healthcare & Medicine,5 weeks,Eliminating Trachoma,London School of Hygiene & Tropical Medicine,26,4.8 ,€23.99/month,Unlimited subscription,4 hours
True,Healthcare & Medicine,4 weeks,Diabetic Eye Disease: Building Capacity To Prevent Blindness,London School of Hygiene & Tropical Medicine,48,4.8 ,€23.99/month,Unlimited subscription,5 hours
False,"Science, Engineering & Maths",4 weeks,Combinatorics: Strategies and Methods for Counting,University of Padova,,,€23.99/month,Unlimited subscription,6 hours
False,Politics & Society,4 weeks,Calidad de Vida y Políticas Públicas,Universidad de Palermo,,,€23.99/month,Unlimited subscription,2 hours
False,Business & Management,3 weeks,Plan for Project Success: Project Planning and Management,Luleå University of Technology,24,4.3 ,€23.99/month,Unlimited subscription,4 hours
False,Nature & Environment,4 weeks,Sport for Sustainable Development: Designing Effective Policies and Programmes,The International Platform on Sport and Development,70,4.9 ,€23.99/month,Unlimited subscription,5 hours
True,Business & Management,4 weeks,Communicating with Diverse Audiences,University of Surrey,58,4.6 ,€23.99/month,Unlimited subscription,3 hours
False,Business & Management,4 weeks,Responsible Marketing and the Fundamentals of Corporate Social Responsibility,University of Central Lancashire,,,€23.99/month,Unlimited subscription,2 hours
False,Creative Arts & Media,3 weeks,Modern Building Design,University of Bath,56,4.2 ,€23.99/month,Unlimited subscription,2 hours
True,Healthcare & Medicine,3 weeks,"Antimicrobial Stewardship for the Gulf, Middle East and North Africa",BSAC,34,4.6 ,€23.99/month,Unlimited subscription,3 hours
True,Healthcare & Medicine,3 weeks,Antimicrobial Stewardship in Wound Management,BSAC,97,4.8 ,€23.99/month,Unlimited subscription,2 hours
True,Healthcare & Medicine,2 weeks,OPAT: Outpatient Parenteral Antimicrobial Therapy,BSAC,12,4.8 ,€23.99/month,Unlimited subscription,6 hours
True,Psychology & Mental Health,5 weeks,Understanding Depression and Low Mood in Young People,University of Reading,367,4.8 ,€23.99/month,Unlimited subscription,3 hours
False,Creative Arts & Media,2 weeks,Invitation to Ex-Noguchi Room: Preservation and Utilization of Cultural Properties in Universities,Keio University,5,4.8 ,€23.99/month,Unlimited subscription,3 hours
True,Healthcare & Medicine,3 weeks,Challenges in Antibiotic Resistance: Gram Negative Bacteria,BSAC,42,4.6 ,€23.99/month,Unlimited subscription,3 hours
False,Creative Arts & Media,2 weeks,Introduction to UX and Accessible Design,UAL Creative Computing Institute,102,4.7 ,€23.99/month,Unlimited subscription,2 hours
False,Creative Arts & Media,2 weeks,Introduction to Indie Games,UAL Creative Computing Institute,30,4.8 ,€23.99/month,Unlimited subscription,2 hours
False,IT & Computer Science,2 weeks,Introduction to Creative AI,UAL Creative Computing Institute,151,4.7 ,€23.99/month,Unlimited subscription,2 hours
False,IT & Computer Science,2 weeks,Introduction to Conversational Interfaces,UAL Creative Computing Institute,53,4.7 ,€23.99/month,Unlimited subscription,2 hours
True,Healthcare & Medicine,4 weeks,Intravenous to Oral Switch: Within Outpatient Parenteral Antibiotic Therapy (IVOST),BSAC,11,5.0 ,€23.99/month,Unlimited subscription,3 hours
True,Healthcare & Medicine,2 weeks,The Role of Vaccines in Preventing Infectious Diseases and Antimicrobial Resistance,BSAC,124,4.6 ,€23.99/month,Unlimited subscription,2 hours
False,"Science, Engineering & Maths",4 weeks,"Advanced Precalculus: Geometry, Trigonometry and Exponentials",University of Padova,17,4.8 ,€23.99/month,Unlimited subscription,5 hours
False,Healthcare & Medicine,2 weeks,Syndromic Testing and Antimicrobial Stewardship,BSAC,11,4.5 ,€23.99/month,Unlimited subscription,3 hours
False,Psychology & Mental Health,3 weeks,Understanding Suicide and Suicide Prevention Strategies in a Global Context,The University of Glasgow,79,4.6 ,€23.99/month,Unlimited subscription,4 hours
True,Healthcare & Medicine,3 weeks,Antimicrobial Stewardship for Africa,BSAC,28,4.7 ,€23.99/month,Unlimited subscription,3 hours
False,Creative Arts & Media,4 weeks,Story of a Wine: The Importance of Being Prosecco,University of Padova,24,4.8 ,€23.99/month,Unlimited subscription,3 hours
False,History,6 weeks,Policing and Protest in Manchester: The Moss Side Riots,Manchester Grammar School ,21,4.4 ,€23.99/month,Unlimited subscription,2 hours
False,Business & Management,3 weeks,How to Improve Your Creative Collaboration,D&AD,,,€36/month,Part of ExpertTrack,3 hours
True,Nature & Environment,4 weeks,New Energy Technologies: Energy Transition and Sustainable Development,Grenoble Ecole de Management,55,4.3 ,€23.99/month,Unlimited subscription,2 hours
False,"Science, Engineering & Maths",4 weeks,Image Analysis Methods for Biologists,The University of Nottingham,27,4.6 ,€23.99/month,Unlimited subscription,3 hours
False,Business & Management,3 weeks,How to Build Your Creative Resilience,D&AD,,,€36/month,Part of ExpertTrack,3 hours
False,Business & Management,3 weeks,How to Enhance Your Creative Empathy,D&AD,,,€36/month,Part of ExpertTrack,3 hours
False,Creative Arts & Media,4 weeks,Getting Started with Agile and Design Thinking,"Darden School of Business, University of Virginia",37,4.4 ,€23.99/month,Unlimited subscription,4 hours
False,Healthcare & Medicine,3 weeks,Global Disability: Research and Evidence,London School of Hygiene & Tropical Medicine,51,4.9 ,€23.99/month,Unlimited subscription,4 hours
False,Business & Management,4 weeks,Fundamentals of Project Planning and Management,"Darden School of Business, University of Virginia",188,4.7 ,€23.99/month,Unlimited subscription,2 hours
True,Healthcare & Medicine,2 weeks,ECG Assessment: an Introduction for Healthcare Providers,"St George's, University of London",374,4.7 ,€23.99/month,Unlimited subscription,2 hours
False,Business & Management,4 weeks,Digital Product Management,"Darden School of Business, University of Virginia",41,4.7 ,€23.99/month,Unlimited subscription,3 hours
False,Psychology & Mental Health,2 weeks,Youth Mental Health: Supporting Young People Using a Trauma Informed Practice,Mental Health Foundation,23,4.4 ,€23.99/month,Unlimited subscription,1 hour
False,Business & Management,3 weeks,Master Digital Marketing: The Marketing Mix,The Left Bank,,,€36/month,Part of ExpertTrack,6 hours
False,Business & Management,3 weeks,Master Digital Marketing: Marketing Strategy,The Left Bank,,,€36/month,Part of ExpertTrack,6 hours
True,Healthcare & Medicine,6 weeks,Antimicrobial Stewardship: Managing Antibiotic Resistance,University of Dundee,63,4.7 ,€23.99/month,Unlimited subscription,3 hours
True,Business & Management,3 weeks,Master Digital Marketing: Marketing Fundamentals,The Left Bank,,,€36/month,Part of ExpertTrack,6 hours
False,Business & Management,3 weeks,Master Digital Marketing: Introduction to Marketing,The Left Bank,,,€36/month,Part of ExpertTrack,6 hours
False,Law,3 weeks,Introduction to Studying Law,The University of Law,31,4.2 ,€23.99/month,Unlimited subscription,2 hours
False,History,3 weeks,Learning from the Past: A Guide for the Curious Researcher,The University of Nottingham,143,4.5 ,€23.99/month,Unlimited subscription,4 hours
True,Healthcare & Medicine,3 weeks,Fungal Diagnostics in Critically Ill Patients,BSAC,13,4.8 ,€23.99/month,Unlimited subscription,3 hours
False,Teaching,3 weeks,Educational Leadership: Working for Good,The University of Manchester,44,4.8 ,€23.99/month,Unlimited subscription,4 hours
False,Business & Management,3 weeks,Introduction to Studying Business,The University of Law,,,€23.99/month,Unlimited subscription,2 hours
False,Business & Management,3 weeks,"Ejecución: experimentos, recursos y puesta en marcha",10xU,,,€36/month,Part of ExpertTrack,2 hours
False,Business & Management,3 weeks,Crecimiento: nunca es temprano para hacer crecer tu negocio,10xU,,,€36/month,Part of ExpertTrack,2 hours
True,IT & Computer Science,4 weeks,Excel Skills to Make an Impression,The Excel Club,107,4.7 ,€23.99/month,Unlimited subscription,2 hours
True,Healthcare & Medicine,2 weeks,COVID-19 in Africa: Managing the Outbreak in Primary Care Settings,"St George's, University of London",14,4.8 ,€23.99/month,Unlimited subscription,2 hours
False,Healthcare & Medicine,3 weeks,Understanding Epilepsy and its Neuropsychology,University of Padova,53,4.7 ,€23.99/month,Unlimited subscription,3 hours
False,Business & Management,4 weeks,Awareness and Confidence for Effective Leadership,Within by Savoir-Relier,,,€36/month,Part of ExpertTrack,2 hours
False,Language,4 weeks,Learn Chinese: Introduction to Chinese Grammar,Shanghai International Studies University (SISU),15,4.5 ,€36/month,Part of ExpertTrack,4 hours
True,Healthcare & Medicine,3 weeks,e-Bug Health Educator Training,BSAC,56,4.8 ,€23.99/month,Unlimited subscription,2 hours
False,Business & Management,4 weeks,Capital: crear un plan para conseguir inversionistas,10xU,,,€36/month,Part of ExpertTrack,2 hours
False,Politics & Society,3 weeks,"Working Supportively With Refugees: Principles, Skills and Perspectives",The University of Glasgow,55,4.7 ,€23.99/month,Unlimited subscription,4 hours
False,Creative Arts & Media,5 weeks,Learn How to Bake with BBC Good Food,BBC Good Food,68,4.7 ,€23.99/month,Unlimited subscription,3 hours
False,Healthcare & Medicine,5 weeks,AI for Healthcare: Equipping the Workforce for Digital Transformation,The University of Manchester,29,4.4 ,€23.99/month,Unlimited subscription,2 hours
False,Healthcare & Medicine,4 weeks,Calidad de Vida y Felicidad,Universidad de Palermo,,,€23.99/month,Unlimited subscription,3 hours
True,Healthcare & Medicine,2 weeks,Developing Clinical Empathy: Making a Difference in Patient Care,"St George's, University of London",174,4.8 ,€23.99/month,Unlimited subscription,2 hours
False,Language,6 weeks,Learn Chinese: Introduction to Chinese Conversation,Shanghai International Studies University (SISU),45,4.9 ,€36/month,Part of ExpertTrack,2 hours
False,Business & Management,5 weeks,Visión: la estrategia para alcanzar tu propósito,10xU,,,€36/month,Part of ExpertTrack,2 hours
False,Politics & Society,6 weeks,"Global Resource Politics: the Past, Present and Future of Oil, Gas and Shale ",Hanyang University,20,4.3 ,€23.99/month,Unlimited subscription,3 hours
False,Business & Management,3 weeks,Producto: valida y entrega tu propuesta de valor,10xU,,,€36/month,Part of ExpertTrack,2 hours
False,Language,3 weeks,Learn Chinese: Introduction to Chinese Pronunciation and Tone,Shanghai International Studies University (SISU),39,4.8 ,€36/month,Part of ExpertTrack,2 hours
